"E1" "E2" "E3" "I1" "I2" "F" "I3" "H" "I4" "J" "I5" "L" "I6" "N" "O" "P" "I7" "I8" "II1" "T" "II2" "II3" "II4" "II5" "II6" "II7" "AA" "II8" "II9" "AD" "II10" "II11" "II12" "II13" "II14" "II15" "II16" "II17" "AM" "II18" "II19" "AP" "II20" "II21" "II22" "AT" "AU" "II23" "II24" "III1" "III2" "AZ" "III3" "BB" "BC" "BD" "III4" "BF" "III5" "IV1" "IV2" "IV3" "BK" "IV4" "BM" "IV5" "IV6" "IV7" "IV8" "IV9" "IV10" "BT" "IV11" "BV" "BW" "IV12" "IV13" "tipoPregunta" "tiempoPreguntaDinero" "pesosPorLitro" "cuotaFija" "tiempoNoHuachicol"
"66" "Fabrizio Vargas" "22/01/19" 13 1 19.99 21.44 14 15 0 0 1 1 1 1 "797YPK" 1 1 0 23 1 1 4 1 2 -1 -1 -1 1 0 45 2 1 2 2 0 0 0 23 0 2 7 0 2 1 2 -1 -1 1 8 1 1 0 1 1 1 1 2 0 5 1 7 0 20 0 15 1 5 1 200 2 0 5 0 0 7 2 2 1 2 4 100 30
"67" "Fabrizio Vargas" "22/01/19" 14 1 19.99 21.44 14 25 0 0 1 1 2 1 "LZB3170" 1 2 1 26 2 2 3 2 2 -1 -1 -1 2 -1 -1 -1 -1 -1 2 0 0 0 0 6 1 1 0 2 1 2 -1 -1 8 8 1 0 45 1 1 1 1 1 0 10 8 7 2 0 0 5 2 0 2 0 2 0 0 0 0 15 1 2 0 2 4 100 30
"68" "Fabrizio Vargas" "22/01/19" 15 1 19.99 21.44 14 45 0 0 1 1 1 1 "740ZDJ" 1 1 3 58 3 3 4 2 2 -1 -1 -1 1 0 30 2 2 2 2 0 0 0 30 0 1 10 0 1 2 2 -1 -1 9 7 1 0 40 1 2 2 1 0 30 8 9 6 1 0 0 15 2 0 1 100 2 0 10 0 0 10 1 1 2 2 4 100 30
"69" "Fabrizio Vargas" "22/01/19" 16 1 19.99 21.44 15 15 0 0 1 1 1 1 "208YEH" 1 1 1 61 3 3 3 1 2 -1 -1 -1 1 0 1 2 5 2 1 2 0 0 15 0 1 5 0 1 2 2 -1 -1 5 8 1 1 0 2 2 2 2 -1 -1 -1 7 7 0 30 0 15 2 0 2 0 2 0 20 0 3 0 1 1 1 2 6 150 45
"70" "Fabrizio Vargas" "22/01/19" 17 1 19.99 21.44 15 40 0 0 1 1 2 2 "NBH5522" 1 1 0 30 3 3 4 2 2 -1 -1 -1 1 0 10 2 5 2 2 0 0 0 NA NA 1 NA NA 1 2 2 -1 -1 10 5 1 2 0 1 2 1 2 1 0 5 10 5 1 0 0 10 2 0 2 0 2 0 20 0 0 7 1 2 0 2 6 150 45
"71" "Fabrizio Vargas" "22/01/19" 18 1 19.99 21.44 15 55 0 0 1 1 1 1 "V39AMA" 2 1 1 63 2 2 4 2 1 2 0 5 1 0 15 2 3 2 2 0 0 0 40 0 1 6 0 1 2 2 -1 -1 5 8 1 1 0 2 2 2 2 -1 -1 -1 7 7 0 40 0 5 2 0 2 0 2 0 10 0 0 0 1 2 2 2 6 150 45
"72" "Luisa Garcia Higuera" "19/01/19" 1 0 20 21.45 11 20 0 0 1 1 1 1 "T45AKA" 1 2 0 18 2 3 2 3 2 -1 -1 -1 1 1 0 1 5 2 1 3 0 5 15 0 2 4 0 2 1 1 2 -1 1 6 1 2 0 1 2 1 2 2 30 10 1 5 1 30 0 0 1 3 1 200 1 0 15 0 0 0 2 1 1 3 2 50 15
"73" "Luisa Garcia Higuera" "19/01/19" 2 1 19.99 21.44 13 20 0 0 1 1 1 1 "802YWY" 1 1 0 53 2 3 4 2 2 -1 -1 -1 1 0 10 2 5 2 1 2 0 3 16 0 1 30 0 1 1 2 -1 -1 3 5 1 1 30 1 2 1 1 3 0 8 3 4 2 30 0 10 1 2 1 50 1 0 15 0 1 15 1 1 0 3 2 50 15
"74" "Luisa Garcia Higuera" "19/01/19" 3 0 20 21.45 11 30 0 0 1 1 1 1 "115YMY" 1 2 1 24 2 2 3 5 1 1 0 0 1 0 30 2 5 1 1 2 0 2 24 0 1 0 5 1 2 2 -1 -1 6 7 1 1 0 1 2 2 1 0 30 8 4 1 2 0 0 20 1 2 2 0 1 0 30 0 1 0 1 1 2 3 2 50 15
"75" "Luisa Garcia Higuera" "19/01/19" 4 0 20 21.45 11 40 0 0 1 1 1 1 "MRB6436" 1 1 0 60 4 3 4 5 2 -1 -1 -1 1 0 15 1 1 2 1 0 0 0 20 0 1 42 0 1 2 2 -1 -1 1 4 1 3 0 1 2 2 1 4 0 10 1 5 4 0 0 0 2 0 2 0 2 0 0 0 0 7 2 2 1 3 4 100 30
"76" "Luisa Garcia Higuera" "19/01/19" 5 0 20 21.45 11 50 0 0 1 1 1 1 "Z53ACT" 1 1 0 55 2 2 4 4 2 -1 -1 -1 1 1 30 2 4 1 2 0 0 0 50 0 1 15 0 1 2 2 -1 -1 5 9 2 -1 -1 2 2 2 2 -1 -1 -1 8 5 1 30 0 0 2 0 2 0 2 0 0 0 1 0 2 1 0 3 4 100 30
"77" "Luisa Garcia Higuera" "20/01/19" 6 1 19.99 21.44 13 20 0 0 1 1 1 1 "F46AHL" 1 1 1 22 3 3 4 1 1 2 0 0 1 0 30 2 1 2 1 0 0 2 19 0 1 0 2 1 2 2 -1 -1 1 8 1 1 30 1 1 2 2 1 30 8 1 6 2 30 0 0 1 5 1 200 1 0 30 0 2 0 2 1 2 3 4 100 30
"78" "Luisa Garcia Higuera" "19/01/19" 7 0 20 21.45 12 0 0 0 1 1 3 1 "PFH4072" 1 2 0 52 4 3 4 4 1 2 0 0 1 1 30 1 5 2 1 3 0 3 16 0 3 -1 -1 1 1 2 -1 -1 1 8 1 2 0 1 2 1 1 2 0 7 1 8 2 30 0 0 2 2 2 50 2 0 20 0 1 15 2 1 1 3 6 150 45
"79" "Luisa Garcia Higuera" "19/01/19" 8 0 20 21.45 12 10 0 0 1 1 1 1 "253XKB" 1 1 0 65 3 2 4 5 1 2 0 0 2 -1 -1 -1 -1 -1 1 3 7 0 37 0 1 37 0 2 1 2 -1 -1 6 9 1 6 0 2 2 2 2 -1 -1 -1 8 7 2 0 0 0 2 0 2 0 1 0 45 0 2 0 1 2 0 3 6 150 45
"80" "Luisa Garcia Higuera" "19/01/19" 9 0 20 21.45 12 20 0 0 1 1 1 1 "F13AMH" 1 1 0 62 2 3 4 1 2 -1 -1 -1 1 3 0 2 1 2 1 2 0 2 30 0 1 20 0 1 1 2 -1 -1 1 6 1 3 0 2 2 2 2 -1 -1 -1 1 7 3 0 0 10 2 0 2 0 2 0 0 0 0 15 1 2 2 3 6 150 45
"81" "Luisa Garcia Higuera" "19/01/19" 10 0 20 21.45 12 30 0 0 1 1 1 2 "497VXH" 1 1 0 62 4 4 3 5 1 2 0 0 1 0 40 2 5 1 2 0 0 0 25 0 1 45 0 1 2 2 -1 -1 1 6 2 -1 -1 2 2 2 2 -1 -1 -1 1 5 1 0 0 0 2 0 2 0 1 0 30 0 0 0 2 1 1 2 2 50 15
"82" "Luisa Garcia Higuera" "19/01/19" 11 0 20 21.45 12 40 0 0 1 1 1 1 "583XPP" 1 2 3 45 2 3 3 4 2 -1 -1 -1 1 12 0 2 2 2 2 0 1 0 9 0 1 20 0 1 1 2 -1 -1 2 3 1 2 0 1 2 1 1 4 0 1 5 1 3 0 0 0 2 0 2 0 1 0 30 0 1 0 2 1 0 2 2 50 15
"83" "Luisa Garcia Higuera" "19/01/19" 12 0 20 21.45 12 50 0 0 1 1 1 2 "839YMB" 1 2 2 43 2 4 4 4 1 1 1 0 1 0 40 1 1 2 2 0 3 3 20 0 1 30 0 2 1 2 -1 -1 1 1 1 1 30 1 1 1 1 1 30 10 1 1 4 0 0 30 2 0 2 0 1 0 15 0 6 0 2 2 2 2 2 50 15
"84" "Luisa Garcia Higuera" "19/01/19" 13 0 20 21.45 13 0 0 0 1 1 1 1 "Z75AAE" 1 2 0 20 2 3 4 2 2 -1 -1 -1 1 0 30 1 1 2 1 2 7 2 4 0 2 2 0 1 2 2 -1 -1 1 4 1 1 0 1 2 1 1 1 30 10 1 3 0 45 0 15 1 5 1 150 2 0 15 0 3 0 2 1 1 2 4 100 30
"85" "Luisa Garcia Higuera" "20/01/19" 14 1 19.99 21.44 13 30 0 0 1 1 2 1 "N6B8533" 1 1 1 69 2 2 3 1 2 -1 -1 -1 1 0 0 2 5 2 1 6 0 6 30 0 3 -1 -1 1 1 2 -1 -1 10 10 1 1 0 1 1 2 1 2 0 10 10 10 0 15 0 0 2 0 2 0 1 1 0 0 0 7 1 1 0 2 4 100 30
"86" "Luisa Garcia Higuera" "20/01/19" 15 1 19.99 21.44 13 40 0 0 1 1 1 1 "Y97ASM" 1 2 0 45 2 3 3 3 1 1 0 0 1 0 0 2 4 2 1 4 0 3 15 0 1 19 0 1 2 2 -1 -1 5 9 1 2 0 2 2 2 2 -1 -1 -1 1 7 2 0 0 0 2 0 2 0 1 1 0 0 6 0 2 1 2 2 4 100 30
"87" "Luisa Garcia Higuera" "20/01/19" 16 1 19.99 21.44 13 50 0 0 1 1 1 2 "390XMV" 1 2 1 62 1 2 4 1 2 -1 -1 -1 1 3 0 2 5 2 1 4 0 4 15 0 3 -1 -1 1 1 1 2 -1 1 5 1 2 0 1 1 1 1 2 30 10 5 4 2 30 3 0 1 6 1 200 2 0 0 0 0 7 2 1 1 2 6 150 45
"88" "Luisa Garcia Higuera" "20/01/19" 17 1 19.99 21.44 14 0 0 0 1 1 2 1 "NEM6887" 1 2 1 34 2 3 4 4 1 1 0 15 1 0 25 1 5 2 1 1 3 3 1 0 1 1 0 1 1 2 -1 -1 6 8 1 4 0 1 2 1 1 3 0 10 4 7 2 0 0 20 2 0 2 0 1 0 45 0 0 4 2 1 0 2 6 150 45
"89" "Luisa Garcia Higuera" "20/01/19" 18 1 19.99 21.44 14 10 0 0 1 1 1 1 "145SJW" 1 2 2 40 4 2 4 5 1 1 0 0 1 0 30 1 3 2 1 3 0 3 20 0 1 2 0 1 2 2 -1 -1 6 9 1 1 30 2 2 2 2 -1 -1 -1 7 9 1 30 0 3 1 6 2 0 2 0 20 0 0 7 2 1 2 2 6 150 45
"90" "Luisa Garcia Higuera" "20/01/19" 19 1 19.99 21.44 14 20 0 0 1 1 1 1 "Y30AX6" 1 1 3 49 2 3 4 5 1 2 0 0 1 0 15 2 5 1 1 2 0 2 15 0 1 27 0 1 1 2 -1 -1 7 7 1 2 0 1 1 1 1 12 0 5 7 7 0 30 0 0 2 0 2 0 1 0 20 0 0 0 1 1 1 4 2 50 15
"91" "Luisa Garcia Higuera" "20/01/19" 20 1 19.99 21.44 14 30 0 0 1 1 1 1 "160XXM" 1 1 0 32 3 3 4 1 2 -1 -1 -1 1 0 30 2 1 2 1 5 0 0 2 0 1 4 0 1 1 2 -1 -1 3 5 1 1 0 1 1 1 1 1 0 10 1 5 0 30 0 0 1 5 2 0 1 0 15 0 0 0 2 1 0 4 2 50 15
"92" "Luisa Garcia Higuera" "20/01/19" 21 1 19.99 21.44 14 40 0 0 1 1 2 1 "NAR9851" 1 1 0 24 3 3 4 2 2 -1 -1 -1 1 0 45 2 1 2 1 2 0 2 24 0 1 2 0 1 2 2 -1 -1 10 7 1 2 0 1 1 1 1 1 0 10 10 10 1 30 0 0 2 0 2 0 1 0 15 0 0 0 1 1 2 4 2 50 15
"93" "Luisa Garcia Higuera" "20/01/19" 22 1 19.99 21.44 14 50 0 0 1 1 1 2 "YRIAW" 2 1 0 30 3 2 4 4 1 1 0 0 1 0 -1 -1 -1 -1 2 0 0 0 0 6 1 12 0 1 2 2 -1 -1 10 8 1 2 0 1 1 1 1 0 50 10 10 8 1 30 0 0 2 0 2 0 1 0 30 0 0 0 1 2 1 4 4 100 30
"94" "Luisa Garcia Higuera" "20/01/19" 24 1 19.99 21.44 15 0 0 0 1 1 7 1 "ULA41913" 1 2 0 52 4 2 4 2 1 2 0 0 1 0 40 1 1 2 1 2 0 2 20 0 1 20 0 1 1 2 -1 -1 5 6 1 3 0 1 2 1 1 3 0 10 8 8 3 0 1 0 2 0 2 0 1 0 30 0 0 15 2 1 2 4 4 100 30
"95" "Luisa Garcia Higuera" "20/01/19" 25 1 19.99 21.44 15 10 0 0 1 1 1 1 "970UMS" 1 1 0 54 4 1 4 2 1 1 0 0 1 0 30 1 4 2 1 0 3 5 14 0 1 29 0 1 2 2 -1 -1 7 7 1 1 30 1 1 1 1 1 30 9 7 7 1 0 0 30 1 6 1 200 2 0 30 0 3 0 1 1 1 4 6 150 45
"96" "Jose Pablo Herrera De La Llave" "19/01/19" 2 2 19.79 20.99 10 30 0 0 1 1 1 1 "274TXH" 1 1 5 26 1 3 4 5 1 1 0 20 2 -1 -1 -1 -1 -1 1 7 7 7 20 0 1 7 0 1 2 2 -1 -1 7 7 1 3 30 1 2 1 2 24 0 8 10 8 4 0 0 20 2 5 2 0 2 0 10 0 1 0 2 1 0 3 2 50 15
"97" "Jose Pablo Herrera De La Llave" "19/01/19" 4 2 19.79 20.99 10 45 0 0 1 1 1 1 "790UDB" 1 1 0 35 2 3 3 2 2 -1 -1 -1 2 -1 -1 -1 -1 2 2 0 0 0 30 0 1 13 0 1 2 2 -1 -1 1 5 1 1 1 1 2 1 2 3 0 7 5 5 2 0 0 0 2 0 2 0 2 0 10 0 1 0 2 2 1 3 4 100 30
"98" "Jose Pablo Herrera De La Llave" "19/01/19" 5 2 19.79 20.99 11 0 0 0 1 1 1 1 "D36AJA" 1 1 3 89 1 3 4 5 1 1 0 20 1 0 20 2 5 1 1 2 0 0 40 0 3 25 0 2 1 2 -1 -1 5 5 1 0 30 2 2 2 2 -1 -1 -1 5 5 2 0 0 0 2 0 2 0 1 1 0 0 0 7 1 2 0 3 4 100 30
"99" "Jose Pablo Herrera De La Llave" "19/01/19" 7 2 19.79 20.99 11 30 0 0 1 1 1 1 "886ZWA" 1 1 0 52 4 4 4 5 1 2 NA 0 2 -1 -1 -1 -1 1 2 0 0 0 10 0 1 13 0 1 2 2 -1 -1 10 10 1 4 0 2 2 2 2 -1 -1 -1 10 0 0 5 2 0 1 0 2 0 1 0 45 0 1 7 1 1 1 3 6 150 45
"100" "Jose Pablo Herrera De La Llave" "19/01/19" 8 2 19.79 20.99 11 39 0 0 1 1 3 1 "PYK3755" 1 1 1 73 4 2 4 5 2 -1 -1 -1 2 -1 -1 -1 -1 1 1 0 0 0 10 0 1 40 0 1 1 2 -1 -1 NA 1 1 1 0 1 1 1 1 2 0 8 1 1 0 0 0 0 2 0 2 0 2 0 0 0 0 0 2 1 0 3 6 150 45
"101" "Jose Pablo Herrera De La Llave" "19/01/19" 16 1 19.99 21.44 16 47 0 0 1 1 1 1 "V31ADV" 1 2 2 53 4 4 4 1 1 1 0 5 1 0 5 1 1 1 1 1 0 0 25 0 1 25 0 1 2 2 -1 -1 9 8 1 0 20 2 2 2 2 -1 -1 -1 6 10 0 0 0 10 2 0 2 0 2 0 20 0 0 0 1 1 1 2 6 150 45
"102" "Jose Pablo Herrera De La Llave" "19/01/19" 17 1 19.99 21.44 16 59 0 0 1 1 2 1 "NCW8333" 1 1 1 55 3 3 3 5 1 1 0 10 1 0 10 2 1 2 1 0 2 2 30 0 1 30 0 1 1 2 -1 -1 10 10 1 2 0 1 2 1 2 4 0 5 10 5 0 15 0 30 2 0 2 0 1 1 0 0 0 0 1 1 0 2 6 150 45
"103" "Jose Pablo Herrera De La Llave" "19/01/19" 18 1 19.99 21.44 17 10 0 0 1 1 1 1 "913WGA" 1 1 0 50 3 3 4 3 2 -1 -1 -1 2 -1 -1 -1 -1 1 1 0 0 0 20 0 1 0 3 1 2 2 -1 -1 7 6 1 7 0 1 2 2 1 5 0 4 8 6 0 5 5 0 2 2 2 0 2 0 15 0 0 7 2 2 2 2 6 150 45
"104" "Jose Pablo Herrera De La Llave" "19/01/19" 19 1 19.99 21.44 17 20 0 0 1 1 1 1 "E10AHL" 1 1 1 68 2 3 4 1 2 -1 -1 -1 2 -1 -1 -1 -1 2 1 7 0 7 28 0 3 2 0 1 1 2 -1 -1 6 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 4 2 50 15
"105" "Jose Pablo Herrera De La Llave" "19/01/19" 20 1 19.99 21.44 17 25 0 0 1 1 1 1 "F66ATM" 1 1 4 52 3 2 4 2 2 -1 -1 -1 2 -1 -1 -1 -1 1 2 0 0 0 30 0 1 35 0 1 2 2 -1 -1 8 8 2 -1 -1 2 2 2 2 -1 -1 -1 10 10 0 10 1 0 1 NA 2 0 1 3 0 0 2 0 1 1 0 4 2 50 15
"106" "Jose Pablo Herrera De La Llave" "19/01/19" 21 1 19.99 21.44 17 31 0 0 1 1 1 1 "514YXX" 1 1 1 64 2 2 3 4 1 -1 -1 -1 2 -1 -1 -1 -1 2 2 0 0 0 16 0 1 4 0 2 1 2 -1 -1 6 7 1 3 -1 2 2 2 2 -1 -1 -1 2 8 0 30 0 0 1 NA 2 0 2 0 0 0 0 0 2 2 2 4 2 50 15
"107" "Jose Pablo Herrera De La Llave" "19/01/19" 22 1 19.99 21.44 17 42 0 0 1 1 1 1 "796ZBH" 1 1 4 23 1 1 4 1 2 -1 -1 -1 2 -1 -1 -1 -1 2 1 2 0 0 15 0 1 0 4 2 1 2 -1 -1 8 8 1 0 40 1 2 1 2 0 0 9 10 10 0 5 0 30 2 0 1 100 1 0 40 0 0 14 1 1 1 4 4 100 30
"108" "Jose Pablo Herrera De La Llave" "19/01/19" 23 1 19.99 21.44 17 50 0 0 1 1 1 1 "D60AKV" 1 1 0 43 1 3 4 2 2 -1 -1 -1 1 -1 -1 -1 2 2 2 0 0 0 2 0 1 22 0 1 1 2 -1 -1 10 8 1 2 0 1 2 1 2 1 0 5 10 10 0 15 0 30 2 0 2 0 1 1 0 0 0 14 1 2 0 4 4 100 30
"109" "Jose Pablo Herrera De La Llave" "19/01/19" 24 1 19.99 21.44 18 0 0 0 1 1 1 1 "K78AAD" 1 2 2 49 2 2 4 4 1 1 0 0 2 -1 -1 -1 -1 1 1 6 0 7 2 0 1 15 0 1 2 2 -1 -1 1 7 1 8 0 1 1 1 1 2 0 8 4 7 0 5 0 15 1 5 1 100 2 0 10 6 0 0 2 1 2 4 4 100 30
"110" "Jose Pablo Herrera De La Llave" "19/01/19" 25 1 19.99 21.44 18 12 0 0 1 1 2 1 "MDA9584" 1 1 3 40 3 3 4 5 1 1 0 20 1 0 5 1 5 1 1 3 0 3 40 0 1 12 0 1 1 2 -1 -1 10 10 1 15 0 1 2 1 1 4 0 8 10 8 0 10 0 20 2 0 2 0 1 3 0 0 4 0 1 1 1 4 6 150 45
"111" "Jose Pablo Herrera De La Llave" "19/01/19" 26 1 19.99 21.44 18 20 0 0 1 1 1 1 "220XHS" 1 1 4 66 1 2 4 4 1 1 0 0 1 0 25 2 4 1 1 3 0 2 50 0 1 5 0 1 2 2 -1 -1 9 9 2 -1 -1 2 2 2 2 -1 -1 -1 8 8 0 15 0 20 2 0 2 0 2 0 20 0 0 0 1 2 0 4 6 150 45
"112" "Jose Pablo Herrera De La Llave" "20/01/19" 12 3 19.79 20.99 15 35 0 0 1 1 1 1 "E92AUE" 1 2 1 36 3 3 4 1 2 -1 -1 -1 1 0 15 1 2 2 2 0 0 0 4 0 1 4 0 1 1 2 -1 -1 6 4 1 10 0 1 2 1 2 3 0 7 8 6 2 0 2 0 2 0 1 100 1 0 30 0 0 14 1 1 2 2 2 50 15
"113" "Jose Pablo Herrera De La Llave" "20/01/19" 9 2 19.79 20.99 11 52 0 0 1 1 8 1 "XW07077" 1 1 0 42 4 1 4 1 2 -1 -1 -1 2 -1 -1 -1 -1 2 2 0 0 0 0 3 1 0 3 2 1 2 -1 -1 9 9 2 -1 -1 2 2 2 2 -1 -1 -1 10 9 0 0 3 0 2 7 1 300 1 2 0 0 0 0 1 1 2 3 6 150 45
"114" "Jose Pablo Herrera De La Llave" "20/01/19" 10 3 19.79 20.99 12 6 0 0 1 1 1 1 "344WYA" 1 1 0 73 2 3 3 3 1 2 0 20 1 0 20 1 3 1 1 7 0 0 20 0 1 40 0 1 2 2 -1 -1 9 9 1 0 7 1 2 2 1 0 7 10 9 8 0 20 0 20 2 0 2 0 1 0 0 0 0 15 1 1 1 2 2 50 15
"115" "Jose Pablo Herrera De La Llave" "20/01/19" 11 3 19.79 20.99 12 15 0 5 2 2 2 1 "MYC3546" 1 1 2 28 3 2 4 5 1 1 1 30 1 0 5 1 5 1 1 3 0 2 18 0 1 4 0 1 2 2 -1 -1 8 9 1 1 30 1 1 1 1 1 30 9 8 8 0 10 0 20 1 NA 1 100 1 0 30 0 0 7 1 1 0 2 2 50 15
"116" "Jose Pablo Herrera De La Llave" "20/01/19" 12 3 19.79 20.99 12 25 0 0 1 1 1 1 "379YAR" 1 1 3 56 3 3 3 5 1 1 0 5 1 0 20 1 1 2 2 0 0 0 34 0 3 25 0 1 1 2 -1 -1 9 9 1 24 0 1 2 1 1 2 0 8 9 7 0 15 0 10 2 0 2 0 1 0 30 0 6 0 1 2 2 2 2 50 15
"117" "Jose Pablo Herrera De La Llave" "20/01/19" 14 3 19.79 20.99 12 48 0 0 1 1 2 1 "MRL6876" 1 1 2 47 4 2 3 2 2 -1 -1 -1 1 0 30 2 3 1 1 2 7 2 20 0 1 5 0 1 -1 -1 -1 -1 10 7 1 2 0 1 2 1 1 6 0 4 8 6 0 10 0 15 2 0 2 0 1 0 30 0 0 7 1 1 0 2 4 100 30
"118" "Jose Pablo Herrera De La Llave" "20/01/19" 15 3 19.79 20.99 13 10 0 0 1 1 2 1 "MPT5893" 1 1 0 62 2 2 4 4 2 -1 -1 -1 2 -1 -1 -1 -1 1 1 3 1 1 15 0 3 1 6 1 2 2 -1 -1 9 8 1 4 0 2 2 2 2 -1 -1 -1 8 7 1 0 1 0 2 0 2 0 2 0 30 0 2 0 1 1 2 2 4 100 30
"119" "Jose Pablo Herrera De La Llave" "20/01/19" 13 3 19.79 20.99 15 58 0 0 1 1 3 1 "PYK3794" 1 1 1 66 4 2 4 1 2 -1 -1 -1 1 0 0 2 1 2 1 7 0 0 1 0 1 30 0 1 2 2 -1 -1 10 7 1 0 30 2 2 2 2 -1 -1 -1 8 7 0 15 0 0 2 0 2 0 1 3 0 0 6 0 1 1 1 2 4 100 30
"120" "Jose Pablo Herrera De La Llave" "20/01/19" 7 3 19.79 20.99 14 35 0 0 1 1 1 1 "912ZSW" 1 1 1 39 3 2 4 5 1 2 0 10 1 2 0 1 1 2 2 0 0 0 30 0 1 1 0 1 1 2 -1 -1 9 7 1 5 0 1 1 1 1 0 40 5 10 7 0 5 0 0 2 0 2 0 1 0 45 0 0 0 1 1 1 3 6 150 45
"121" "Jose Pablo Herrera De La Llave" "20/01/19" 10 3 19.79 20.99 15 4 0 0 1 1 2 1 "NHU4466" 1 1 1 32 1 3 4 2 2 -1 -1 -1 1 1 0 2 1 2 1 0 0 3 2 0 1 8 0 1 1 2 -1 -1 8 7 1 1 0 1 2 1 2 0 30 5 9 8 1 0 1 0 2 0 2 0 1 0 15 0 10 0 1 1 1 2 2 50 15
"122" "Jose Pablo Herrera De La Llave" "20/01/19" 9 3 19.79 20.99 13 2 0 0 1 1 1 1 "431WGH" 1 1 0 55 4 3 3 4 1 1 0 0 1 0 30 1 3 2 1 0 0 0 32 0 1 15 0 2 1 2 -1 -1 9 9 1 1 30 2 2 2 2 -1 -1 -1 9 9 0 20 0 30 2 0 2 0 1 1 0 0 0 15 2 1 2 3 6 150 45
"123" "Jose Pablo Herrera De La Llave" "20/01/19" 8 3 19.79 20.99 14 47 0 0 1 1 1 1 "D21ALV" 1 2 0 67 3 3 3 1 2 -1 -1 -1 2 -1 -1 -1 -1 2 1 7 0 7 27 0 1 37 0 1 2 2 -1 -1 10 9 1 0 0 2 2 2 2 -1 -1 -1 10 10 0 20 0 0 2 0 2 0 2 0 20 0 0 0 1 1 0 3 6 150 45
"124" "Jose Pablo Herrera De La Llave" "20/01/19" 5 3 19.79 20.99 14 12 0 0 1 1 3 1 "DZF2813" 1 1 0 30 3 3 3 1 2 -1 -1 -1 1 0 0 2 3 2 2 0 0 0 0 6 1 8 0 1 2 2 -1 -1 6 8 1 0 20 2 2 2 2 -1 -1 -1 1 8 0 5 0 0 2 0 2 0 2 0 20 0 2 0 2 2 0 3 4 100 30
"125" "Jose Pablo Herrera De La Llave" "20/01/19" 4 3 19.79 20.99 14 5 0 0 1 1 2 1 "NDR9502" 1 1 3 29 3 2 4 4 1 1 0 0 2 -1 -1 -1 -1 2 1 7 0 2 3 0 2 6 0 1 1 2 -1 -1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 3 4 100 30
"126" "Jose Pablo Herrera De La Llave" "20/01/19" 1 3 19.79 20.99 13 32 0 0 1 1 2 1 "MT2999" 1 1 1 55 4 4 3 2 2 -1 -1 -1 2 -1 -1 -1 -1 1 1 7 0 0 20 0 1 40 0 1 1 2 -1 -1 8 5 1 2 0 1 2 1 1 24 0 5 8 5 0 5 0 15 2 0 2 0 1 0 30 0 0 0 1 1 1 3 2 50 15
"127" "Jose Pablo Herrera De La Llave" "20/01/19" 27 3 19.79 20.99 13 15 0 0 1 1 1 1 "263YAM" 1 1 1 43 4 2 3 4 2 -1 -1 -1 2 -1 -1 -1 -1 -1 1 3 0 2 25 0 1 16 0 2 1 2 -1 -1 1 4 1 1 0 2 2 2 2 1 -1 -1 3 4 0 20 0 0 2 0 2 0 1 0 30 0 2 0 2 1 2 4 6 150 45
"128" "Jose Pablo Herrera De La Llave" "20/01/19" 6 3 19.79 20.99 14 19 0 0 1 1 2 1 "MMP9854" 1 1 1 30 3 2 4 2 1 1 0 0 2 -1 -1 -1 -1 -1 1 7 0 0 6 0 1 3 0 1 2 2 -1 -1 NA 4 1 0 0 1 1 1 1 5 0 5 5 5 0 20 0 30 2 0 2 0 2 0 30 0 1 0 1 1 2 3 4 100 30
"129" "Jose Pablo Herrera De La Llave" "20/01/19" 11 3 19.79 20.99 15 22 0 0 1 1 3 1 "PZP5342" 1 1 1 52 2 3 4 2 1 1 0 5 1 0 15 2 1 2 1 4 0 0 15 0 2 0 2 1 2 2 -1 -1 2 4 1 5 0 1 1 2 1 3 0 8 1 8 0 25 0 0 1 6 1 50 2 0 5 0 6 0 2 2 0 2 2 50 15
"130" "Jose Pablo Herrera De La Llave" "20/01/19" 2 3 19.79 20.99 13 50 0 0 1 1 1 1 "106WJZ" 1 1 0 61 1 1 4 4 2 -1 -1 -1 2 -1 -1 -1 -1 -1 1 7 0 0 35 0 1 35 0 1 1 2 2 -1 10 7 1 1 30 1 2 2 1 2 0 5 10 8 2 0 2 0 2 0 2 0 1 1 0 0 0 0 1 1 0 3 2 50 15
"131" "Jose Pablo Herrera De La Llave" "20/01/19" 3 3 19.79 20.99 13 58 0 0 1 1 1 1 "J50APN" 1 1 0 40 4 3 3 2 2 -1 -1 -1 2 -1 -1 -1 -1 -1 1 2 0 0 5 0 1 10 0 1 2 2 -1 -1 2 2 1 10 0 1 1 2 2 3 0 9 2 2 0 5 1 0 1 5 1 100 1 0 40 1 0 0 2 1 2 3 2 50 15
"132" "GENARO ENCINAS" "19/01/19" 1 0 20 21.45 11 35 0 0 1 1 1 1 "777WRY" 1 1 1 59 2 2 4 5 2 -1 -1 -1 1 0 20 1 1 2 2 0 0 0 10 0 1 20 0 1 2 2 -1 -1 1 7 1 0 45 1 2 2 1 2 0 10 1 8 1 30 0 10 2 0 2 0 2 0 4 0 3 0 2 2 1 3 2 50 15
